Year,Locationabbr,Locationdesc,Class,Topic,Question,Response,Break_Out,Break_Out_Category,Sample_Size,Data_value,Confidence_limit_Low,Confidence_limit_High,Display_order,Data_value_unit,Data_value_type,Data_Value_Footnote_Symbol,Data_Value_Footnote,DataSource,ClassId,TopicId,LocationID,BreakoutID,BreakOutCategoryID,QuestionID,ResponseID,GeoLocation
2014,AZ,Arizona,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Did not meet USPSTF recommendations for testing,Overall,Overall,"2,307",36.1,34.4,37.8,"3,623",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,04,BO1,CAT1,_CRCREC,RESP193,"(34.865970280000454, -111.76381127699972)"
2014,AZ,Arizona,Demographics,Age,What is your age?,18-24 years,Overall,Overall,485,13,11.8,14.3,"1,347",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,04,BO1,CAT1,AGE,RESP010,"(34.865970280000454, -111.76381127699972)"
2014,AZ,Arizona,Demographics,Age,What is your age?,25-34 years,Overall,Overall,934,17.7,16.4,18.9,"1,348",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,04,BO1,CAT1,AGE,RESP011,"(34.865970280000454, -111.76381127699972)"
2014,AZ,Arizona,Demographics,Age,What is your age?,35-44 years,Overall,Overall,"1,462",16.6,15.5,17.6,"1,349",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,04,BO1,CAT1,AGE,RESP012,"(34.865970280000454, -111.76381127699972)"
2014,AZ,Arizona,Demographics,Age,What is your age?,45-54 years,Overall,Overall,"2,163",16.5,15.6,17.4,"1,350",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,04,BO1,CAT1,AGE,RESP013,"(34.865970280000454, -111.76381127699972)"
2014,AZ,Arizona,Demographics,Age,What is your age?,55-64 years,Overall,Overall,"3,238",15.6,14.9,16.4,"1,351",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,04,BO1,CAT1,AGE,RESP014,"(34.865970280000454, -111.76381127699972)"
2014,AZ,Arizona,Demographics,Age,What is your age?,65+ years,Overall,Overall,"6,585",20.6,19.9,21.3,"1,352",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,04,BO1,CAT1,AGE,RESP015,"(34.865970280000454, -111.76381127699972)"
2014,AZ,Arizona,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,Yes,Overall,Overall,"13,749",85.6,84.4,86.7,162,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,04,BO1,CAT1,HLTHPLN1,RESP046,"(34.865970280000454, -111.76381127699972)"
2014,AZ,Arizona,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,No,Overall,Overall,"1,053",14.4,13.3,15.6,163,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,04,BO1,CAT1,HLTHPLN1,RESP054,"(34.865970280000454, -111.76381127699972)"
2014,AZ,Arizona,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"7,047",82.1,80.6,83.5,208,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,04,BO1,CAT1,_HCVU651,RESP046,"(34.865970280000454, -111.76381127699972)"
2014,AZ,Arizona,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),No,Overall,Overall,989,17.9,16.5,19.4,209,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,04,BO1,CAT1,_HCVU651,RESP054,"(34.865970280000454, -111.76381127699972)"
2014,AZ,Arizona,Immunization,Flu Shot,Adults aged 65+ who have had a flu shot within the past year (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"3,521",56.1,54.4,57.9,"3,053",%,Crude Prevalence,,,BRFSS,CLASS11,Topic26,04,BO1,CAT1,_FLSHOT6,RESP046,"(34.865970280000454, -111.76381127699972)"
2014,AZ,Arizona,Immunization,Flu Shot,Adults aged 65+ who have had a flu shot within the past year (variable calculated from one or more BRFSS questions),No,Overall,Overall,"2,602",43.9,42.1,45.6,"3,054",%,Crude Prevalence,,,BRFSS,CLASS11,Topic26,04,BO1,CAT1,_FLSHOT6,RESP054,"(34.865970280000454, -111.76381127699972)"
2014,AZ,Arizona,Immunization,Pneumonia Vaccination,Adults aged 65+ who have ever had a pneumonia vaccination (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"4,272",70.9,69.2,72.6,"3,091",%,Crude Prevalence,,,BRFSS,CLASS11,Topic46,04,BO1,CAT1,_PNEUMO2,RESP046,"(34.865970280000454, -111.76381127699972)"
2014,AZ,Arizona,Immunization,Pneumonia Vaccination,Adults aged 65+ who have ever had a pneumonia vaccination (variable calculated from one or more BRFSS questions),No,Overall,Overall,"1,646",29.1,27.4,30.8,"3,092",%,Crude Prevalence,,,BRFSS,CLASS11,Topic46,04,BO1,CAT1,_PNEUMO2,RESP054,"(34.865970280000454, -111.76381127699972)"
2014,AZ,Arizona,Oral Health,All Teeth Removed,Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,714,12.3,11,13.5,"1,168",%,Crude Prevalence,,,BRFSS,CLASS13,Topic04,04,BO1,CAT1,_ALTETH2,RESP046,"(34.865970280000454, -111.76381127699972)"
2014,AZ,Arizona,Oral Health,All Teeth Removed,Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions),No,Overall,Overall,"5,534",87.7,86.5,89,"1,169",%,Crude Prevalence,,,BRFSS,CLASS13,Topic04,04,BO1,CAT1,_ALTETH2,RESP054,"(34.865970280000454, -111.76381127699972)"
2014,AZ,Arizona,Prostate Cancer,PSA Test,Men aged 40+ who have had a PSA test within the past two years (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"2,369",42.8,40.7,45,"3,462",%,Crude Prevalence,,,BRFSS,CLASS16,Topic47,04,BO1,CAT1,_RFPSA21,RESP046,"(34.865970280000454, -111.76381127699972)"
2014,AZ,Arizona,Prostate Cancer,PSA Test,Men aged 40+ who have had a PSA test within the past two years (variable calculated from one or more BRFSS questions),No,Overall,Overall,"1,939",57.2,55,59.3,"3,463",%,Crude Prevalence,,,BRFSS,CLASS16,Topic47,04,BO1,CAT1,_RFPSA21,RESP054,"(34.865970280000454, -111.76381127699972)"
2014,AZ,Arizona,Women's Health,Mammogram,Women aged 50-74 who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions),Received a mammogram within the past 2 years,Overall,Overall,"3,388",76.3,74.4,78.3,"3,338",%,Crude Prevalence,,,BRFSS,CLASS18,Topic37,04,BO1,CAT1,_MAM5021,RESP186,"(34.865970280000454, -111.76381127699972)"
2014,AZ,Arizona,Women's Health,Mammogram,Women aged 50-74 who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions),Did not receive a mammogram within the past 2 years,Overall,Overall,"1,010",23.7,21.7,25.6,"3,339",%,Crude Prevalence,,,BRFSS,CLASS18,Topic37,04,BO1,CAT1,_MAM5021,RESP187,"(34.865970280000454, -111.76381127699972)"
2014,AZ,Arizona,Women's Health,Mammogram,Women aged 50+ who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"4,522",75,73.4,76.7,"3,300",%,Crude Prevalence,,,BRFSS,CLASS18,Topic37,04,BO1,CAT1,_MAM502Y,RESP046,"(34.865970280000454, -111.76381127699972)"
2014,AZ,Arizona,Women's Health,Mammogram,Women aged 50+ who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions),No,Overall,Overall,"1,541",25,23.3,26.6,"3,301",%,Crude Prevalence,,,BRFSS,CLASS18,Topic37,04,BO1,CAT1,_MAM502Y,RESP054,"(34.865970280000454, -111.76381127699972)"
2014,AZ,Arizona,Women's Health,Mammogram,Women aged 40+ who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"5,094",70.7,69,72.5,"3,260",%,Crude Prevalence,,,BRFSS,CLASS18,Topic37,04,BO1,CAT1,_RFMAM2Y,RESP046,"(34.865970280000454, -111.76381127699972)"
2014,AZ,Arizona,Women's Health,Mammogram,Women aged 40+ who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions),No,Overall,Overall,"1,897",29.3,27.5,31,"3,261",%,Crude Prevalence,,,BRFSS,CLASS18,Topic37,04,BO1,CAT1,_RFMAM2Y,RESP054,"(34.865970280000454, -111.76381127699972)"
2014,AZ,Arizona,Women's Health,Pap Test,Women aged 18+ who have had a pap test within the past three years (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"3,599",72,69.9,74.2,"3,376",%,Crude Prevalence,,,BRFSS,CLASS18,Topic42,04,BO1,CAT1,_RFPAP32,RESP046,"(34.865970280000454, -111.76381127699972)"
2014,AZ,Arizona,Women's Health,Pap Test,Women aged 18+ who have had a pap test within the past three years (variable calculated from one or more BRFSS questions),No,Overall,Overall,"1,532",28,25.8,30.1,"3,377",%,Crude Prevalence,,,BRFSS,CLASS18,Topic42,04,BO1,CAT1,_RFPAP32,RESP054,"(34.865970280000454, -111.76381127699972)"
2014,AZ,Arizona,Women's Health,Pap Test,Women aged 21-65 who have had a pap test in the past three years (variable calculated from one or more BRFSS questions),Received a Pap test within the past 3 years,Overall,Overall,"2,680",79.8,77.6,82,"3,420",%,Crude Prevalence,,,BRFSS,CLASS18,Topic42,04,BO1,CAT1,_RFPAP33,RESP188,"(34.865970280000454, -111.76381127699972)"
2014,AZ,Arizona,Women's Health,Pap Test,Women aged 21-65 who have had a pap test in the past three years (variable calculated from one or more BRFSS questions),Did not receive a Pap test within the past 3 years,Overall,Overall,662,20.2,18,22.4,"3,421",%,Crude Prevalence,,,BRFSS,CLASS18,Topic42,04,BO1,CAT1,_RFPAP33,RESP189,"(34.865970280000454, -111.76381127699972)"
2014,AR,Arkansas,Colorectal Cancer Screening,Blood Stool Test,Adults aged 50+ who have had a blood stool test within the past two years (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,468,12.9,11.4,14.4,"3,493",%,Crude Prevalence,,,BRFSS,CLASS04,Topic08,05,BO1,CAT1,_RFBLDS2,RESP046,"(34.74865012400045, -92.27449074299966)"
2014,AR,Arkansas,Colorectal Cancer Screening,Blood Stool Test,Adults aged 50+ who have had a blood stool test within the past two years (variable calculated from one or more BRFSS questions),No,Overall,Overall,"3,000",87.1,85.6,88.6,"3,494",%,Crude Prevalence,,,BRFSS,CLASS04,Topic08,05,BO1,CAT1,_RFBLDS2,RESP054,"(34.74865012400045, -92.27449074299966)"
2014,AR,Arkansas,Colorectal Cancer Screening,Blood Stool Test,Adults aged 50-75 who have had a blood stool test within the past year (variable calculated from one or more BRFSS questions),Had a blood stool test in the past year,Overall,Overall,194,6.7,5.4,8,"3,533",%,Crude Prevalence,,,BRFSS,CLASS04,Topic08,05,BO1,CAT1,_RFBLDS3,RESP190,"(34.74865012400045, -92.27449074299966)"
2014,AR,Arkansas,Colorectal Cancer Screening,Blood Stool Test,Adults aged 50-75 who have had a blood stool test within the past year (variable calculated from one or more BRFSS questions),Have not had a blood stool test in the past year,Overall,Overall,"2,411",93.3,92,94.6,"3,534",%,Crude Prevalence,,,BRFSS,CLASS04,Topic08,05,BO1,CAT1,_RFBLDS3,RESP191,"(34.74865012400045, -92.27449074299966)"
2014,AR,Arkansas,Colorectal Cancer Screening,Sigmoidoscopy,Adults aged 50+ who have ever had a sigmoidoscopy or colonoscopy (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"2,426",64.6,62.3,66.9,"3,573",%,Crude Prevalence,,,BRFSS,CLASS04,Topic52,05,BO1,CAT1,_RFSIGM2,RESP046,"(34.74865012400045, -92.27449074299966)"
2014,AR,Arkansas,Colorectal Cancer Screening,Sigmoidoscopy,Adults aged 50+ who have ever had a sigmoidoscopy or colonoscopy (variable calculated from one or more BRFSS questions),No,Overall,Overall,"1,119",35.4,33.1,37.7,"3,574",%,Crude Prevalence,,,BRFSS,CLASS04,Topic52,05,BO1,CAT1,_RFSIGM2,RESP054,"(34.74865012400045, -92.27449074299966)"
2014,AR,Arkansas,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Met USPSTF recommendations for testing,Overall,Overall,"1,639",60.7,58,63.4,"3,613",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,05,BO1,CAT1,_CRCREC,RESP192,"(34.74865012400045, -92.27449074299966)"
2014,AR,Arkansas,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Did not meet USPSTF recommendations for testing,Overall,Overall,917,39.3,36.6,42,"3,614",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,05,BO1,CAT1,_CRCREC,RESP193,"(34.74865012400045, -92.27449074299966)"
2014,AR,Arkansas,Demographics,Age,What is your age?,18-24 years,Overall,Overall,170,12.3,10.4,14.2,"1,346",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,05,BO1,CAT1,AGE,RESP010,"(34.74865012400045, -92.27449074299966)"
2014,AR,Arkansas,Demographics,Age,What is your age?,25-34 years,Overall,Overall,361,17.5,15.6,19.3,"1,347",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,05,BO1,CAT1,AGE,RESP011,"(34.74865012400045, -92.27449074299966)"
2014,AR,Arkansas,Demographics,Age,What is your age?,35-44 years,Overall,Overall,439,16.1,14.3,17.8,"1,348",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,05,BO1,CAT1,AGE,RESP012,"(34.74865012400045, -92.27449074299966)"
2014,AR,Arkansas,Demographics,Age,What is your age?,45-54 years,Overall,Overall,714,16.9,15.4,18.4,"1,349",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,05,BO1,CAT1,AGE,RESP013,"(34.74865012400045, -92.27449074299966)"
2014,AR,Arkansas,Demographics,Age,What is your age?,55-64 years,Overall,Overall,"1,161",16.4,15.2,17.6,"1,350",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,05,BO1,CAT1,AGE,RESP014,"(34.74865012400045, -92.27449074299966)"
2014,AR,Arkansas,Demographics,Age,What is your age?,65+ years,Overall,Overall,"2,413",20.9,19.7,22,"1,351",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,05,BO1,CAT1,AGE,RESP015,"(34.74865012400045, -92.27449074299966)"
2014,AR,Arkansas,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,Yes,Overall,Overall,"4,782",83.7,81.9,85.6,162,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,05,BO1,CAT1,HLTHPLN1,RESP046,"(34.74865012400045, -92.27449074299966)"
2014,AR,Arkansas,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,No,Overall,Overall,440,16.3,14.4,18.2,163,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,05,BO1,CAT1,HLTHPLN1,RESP054,"(34.74865012400045, -92.27449074299966)"
2014,AR,Arkansas,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"2,386",79.8,77.5,82.1,208,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,05,BO1,CAT1,_HCVU651,RESP046,"(34.74865012400045, -92.27449074299966)"
2014,AR,Arkansas,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),No,Overall,Overall,392,20.2,17.9,22.5,209,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,05,BO1,CAT1,_HCVU651,RESP054,"(34.74865012400045, -92.27449074299966)"
2014,AR,Arkansas,Immunization,Flu Shot,Adults aged 65+ who have had a flu shot within the past year (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"1,386",63.8,61.1,66.5,"3,043",%,Crude Prevalence,,,BRFSS,CLASS11,Topic26,05,BO1,CAT1,_FLSHOT6,RESP046,"(34.74865012400045, -92.27449074299966)"
2014,AR,Arkansas,Immunization,Flu Shot,Adults aged 65+ who have had a flu shot within the past year (variable calculated from one or more BRFSS questions),No,Overall,Overall,831,36.2,33.5,38.9,"3,044",%,Crude Prevalence,,,BRFSS,CLASS11,Topic26,05,BO1,CAT1,_FLSHOT6,RESP054,"(34.74865012400045, -92.27449074299966)"
2014,AR,Arkansas,Immunization,Pneumonia Vaccination,Adults aged 65+ who have ever had a pneumonia vaccination (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"1,522",70.3,67.7,72.9,"3,081",%,Crude Prevalence,,,BRFSS,CLASS11,Topic46,05,BO1,CAT1,_PNEUMO2,RESP046,"(34.74865012400045, -92.27449074299966)"
2014,AR,Arkansas,Immunization,Pneumonia Vaccination,Adults aged 65+ who have ever had a pneumonia vaccination (variable calculated from one or more BRFSS questions),No,Overall,Overall,633,29.7,27.1,32.3,"3,082",%,Crude Prevalence,,,BRFSS,CLASS11,Topic46,05,BO1,CAT1,_PNEUMO2,RESP054,"(34.74865012400045, -92.27449074299966)"
2014,AR,Arkansas,Oral Health,All Teeth Removed,Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,466,22,19.5,24.4,"1,167",%,Crude Prevalence,,,BRFSS,CLASS13,Topic04,05,BO1,CAT1,_ALTETH2,RESP046,"(34.74865012400045, -92.27449074299966)"
2014,AR,Arkansas,Oral Health,All Teeth Removed,Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions),No,Overall,Overall,"1,762",78,75.6,80.5,"1,168",%,Crude Prevalence,,,BRFSS,CLASS13,Topic04,05,BO1,CAT1,_ALTETH2,RESP054,"(34.74865012400045, -92.27449074299966)"
2014,AR,Arkansas,Prostate Cancer,PSA Test,Men aged 40+ who have had a PSA test within the past two years (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,739,45.3,41.7,49,"3,453",%,Crude Prevalence,,,BRFSS,CLASS16,Topic47,05,BO1,CAT1,_RFPSA21,RESP046,"(34.74865012400045, -92.27449074299966)"
2014,AR,Arkansas,Prostate Cancer,PSA Test,Men aged 40+ who have had a PSA test within the past two years (variable calculated from one or more BRFSS questions),No,Overall,Overall,652,54.7,51,58.3,"3,454",%,Crude Prevalence,,,BRFSS,CLASS16,Topic47,05,BO1,CAT1,_RFPSA21,RESP054,"(34.74865012400045, -92.27449074299966)"
2014,AR,Arkansas,Women's Health,Mammogram,Women aged 50-74 who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions),Received a mammogram within the past 2 years,Overall,Overall,"1,156",68.1,64.8,71.3,"3,329",%,Crude Prevalence,,,BRFSS,CLASS18,Topic37,05,BO1,CAT1,_MAM5021,RESP186,"(34.74865012400045, -92.27449074299966)"
2014,AR,Arkansas,Women's Health,Mammogram,Women aged 50-74 who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions),Did not receive a mammogram within the past 2 years,Overall,Overall,451,32,28.7,35.2,"3,330",%,Crude Prevalence,,,BRFSS,CLASS18,Topic37,05,BO1,CAT1,_MAM5021,RESP187,"(34.74865012400045, -92.27449074299966)"
2014,AR,Arkansas,Women's Health,Mammogram,Women aged 50+ who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"1,566",66.5,63.7,69.3,"3,291",%,Crude Prevalence,,,BRFSS,CLASS18,Topic37,05,BO1,CAT1,_MAM502Y,RESP046,"(34.74865012400045, -92.27449074299966)"
2014,AR,Arkansas,Women's Health,Mammogram,Women aged 50+ who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions),No,Overall,Overall,704,33.5,30.7,36.3,"3,292",%,Crude Prevalence,,,BRFSS,CLASS18,Topic37,05,BO1,CAT1,_MAM502Y,RESP054,"(34.74865012400045, -92.27449074299966)"
2014,AR,Arkansas,Women's Health,Mammogram,Women aged 40+ who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"1,769",64.5,61.8,67.2,"3,251",%,Crude Prevalence,,,BRFSS,CLASS18,Topic37,05,BO1,CAT1,_RFMAM2Y,RESP046,"(34.74865012400045, -92.27449074299966)"
2014,AR,Arkansas,Women's Health,Mammogram,Women aged 40+ who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions),No,Overall,Overall,827,35.5,32.8,38.2,"3,252",%,Crude Prevalence,,,BRFSS,CLASS18,Topic37,05,BO1,CAT1,_RFMAM2Y,RESP054,"(34.74865012400045, -92.27449074299966)"
2014,AR,Arkansas,Women's Health,Pap Test,Women aged 18+ who have had a pap test within the past three years (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"1,125",72.6,69.2,75.9,"3,367",%,Crude Prevalence,,,BRFSS,CLASS18,Topic42,05,BO1,CAT1,_RFPAP32,RESP046,"(34.74865012400045, -92.27449074299966)"
